frame,seconds,scene,mean_luma,stddev_luma,dark_fraction_le_5,white_fraction_ge_250,previous_frame_mad,changed_fraction_gt_8
740,24.666667,5,204.072778,73.38196,0.0,0.138403,0.021667,0.0
741,24.7,5,204.073542,73.383654,0.0,0.138889,0.021458,0.0
742,24.733333,5,204.073681,73.383609,0.0,0.139722,0.01875,0.0
743,24.766667,5,204.076042,73.38549,0.0,0.140417,0.018611,0.0
744,24.8,5,204.075764,73.386326,0.0,0.141042,0.018889,0.0
745,24.833333,5,204.074514,73.386663,0.0,0.140833,0.015833,0.0
746,24.866667,5,204.077708,73.388254,0.0,0.141319,0.017361,0.0
747,24.9,5,204.077847,73.389715,0.0,0.141875,0.016528,0.0
748,24.933333,5,204.080903,73.390031,0.0,0.141875,0.016389,0.0
749,24.966667,5,204.079792,73.391102,0.0,0.141944,0.014722,0.0
750,25.0,5,204.079931,73.390661,0.0,0.141944,0.015556,0.0
751,25.033333,5,204.080139,73.39128,0.0,0.141944,0.015069,0.0
752,25.066667,5,204.081528,73.392466,0.0,0.142361,0.014722,0.0
753,25.1,5,204.084444,73.392849,0.0,0.142708,0.015556,0.0
754,25.133333,5,204.082014,73.39314,0.0,0.142917,0.015903,0.0
755,25.166667,5,204.082986,73.392974,0.0,0.143194,0.014722,0.0
756,25.2,5,204.083194,73.393338,0.0,0.143403,0.014375,0.0
757,25.233333,5,204.082847,73.393609,0.0,0.144028,0.013542,0.0
758,25.266667,5,204.083403,73.39366,0.0,0.144514,0.015556,0.0
759,25.3,5,204.083333,73.394557,0.0,0.144514,0.011736,0.0
760,25.333333,5,204.082569,73.394714,0.0,0.145139,0.012292,0.0
761,25.366667,5,204.08125,73.394898,0.0,0.144722,0.012014,0.0
762,25.4,5,204.080972,73.395061,0.0,0.144514,0.010833,0.0
763,25.433333,5,204.081389,73.395457,0.0,0.144722,0.011944,0.0
764,25.466667,5,204.081319,73.39496,0.0,0.144722,0.010764,0.0
765,25.5,5,204.081181,73.395112,0.0,0.144514,0.010139,0.0
766,25.533333,5,204.083403,73.395256,0.0,0.144514,0.011111,0.0
767,25.566667,5,204.083681,73.395515,0.0,0.144236,0.011806,0.0
768,25.6,5,204.082917,73.395162,0.0,0.144236,0.010764,0.0
769,25.633333,5,204.082708,73.39525,0.0,0.144306,0.009514,0.0
770,25.666667,5,204.081944,73.394486,0.0,0.144375,0.011319,0.0
771,25.7,5,204.081181,73.395213,0.0,0.144375,0.009653,0.0
772,25.733333,5,204.0825,73.395529,0.0,0.144444,0.010069,0.0
773,25.766667,5,204.082639,73.395767,0.0,0.144444,0.009583,0.0
774,25.8,5,204.083542,73.396019,0.0,0.144375,0.008819,0.0
775,25.833333,5,204.083889,73.396592,0.0,0.144514,0.009653,0.0
776,25.866667,5,204.083403,73.396849,0.0,0.144514,0.008958,0.0
777,25.9,5,204.083403,73.39737,0.0,0.144653,0.009583,0.0
778,25.933333,5,204.091458,73.39845,0.0,0.144653,0.013333,0.0
779,25.966667,5,204.085208,73.398732,0.0,0.144722,0.008611,0.0
780,26.0,5,204.085556,73.39896,0.0,0.144583,0.006736,0.0
781,26.033333,5,204.085972,73.399956,0.0,0.144583,0.008472,0.0
782,26.066667,5,204.084514,73.400243,0.0,0.144514,0.008125,0.0
783,26.1,5,204.085278,73.39923,0.0,0.144583,0.008958,0.0
784,26.133333,5,204.085278,73.399768,0.0,0.144722,0.008611,0.0
785,26.166667,5,204.084931,73.399668,0.0,0.144653,0.008125,0.0
786,26.2,5,204.085486,73.40024,0.0,0.144792,0.01,0.0
787,26.233333,5,204.086667,73.400434,0.0,0.144722,0.008125,0.0
788,26.266667,5,204.087153,73.401089,0.0,0.144792,0.009236,0.0
789,26.3,5,204.086736,73.400236,0.0,0.144931,0.00875,0.0
790,26.333333,5,204.084861,73.39977,0.0,0.145,0.008819,0.0
791,26.366667,5,204.085417,73.400662,0.0,0.145347,0.009722,0.0
792,26.4,5,204.085972,73.400181,0.0,0.145486,0.010556,0.0
793,26.433333,5,204.086111,73.400194,0.0,0.145764,0.009583,0.0
794,26.466667,5,204.085903,73.400863,0.0,0.146319,0.010764,0.0
795,26.5,5,204.087778,73.401335,0.0,0.146875,0.009097,0.0
796,26.533333,5,204.087292,73.40153,0.0,0.147153,0.011042,0.0
797,26.566667,5,204.086389,73.402356,0.0,0.147222,0.009097,0.0
798,26.6,5,204.086319,73.401814,0.0,0.146528,0.013681,0.0
799,26.633333,5,204.085,73.401762,0.0,0.146528,0.011458,0.0
800,26.666667,5,204.083819,73.401657,0.0,0.146111,0.012569,0.0
801,26.7,5,204.084583,73.401761,0.0,0.146111,0.012014,0.0
802,26.733333,5,204.085694,73.401864,0.0,0.145764,0.011944,0.0
803,26.766667,5,204.087292,73.402974,0.0,0.146458,0.014236,0.0
804,26.8,5,204.090139,73.404057,0.0,0.146389,0.013819,0.0
805,26.833333,5,204.090694,73.40521,0.0,0.146319,0.013333,0.0
806,26.866667,5,204.0925,73.405692,0.0,0.146667,0.014583,0.0
807,26.9,5,204.094514,73.406948,0.0,0.146667,0.012847,0.0
808,26.933333,5,204.097986,73.40836,0.0,0.147153,0.017778,0.0
809,26.966667,5,204.097153,73.409687,0.0,0.147014,0.017778,0.0
810,27.0,5,204.100278,73.411456,0.0,0.147361,0.016319,0.0
811,27.033333,5,204.098958,73.411432,0.0,0.147986,0.021458,0.0
812,27.066667,5,204.098542,73.411976,0.0,0.147917,0.02,0.0
813,27.1,5,204.098542,73.412746,0.0,0.148194,0.018194,0.0
814,27.133333,5,204.096736,73.41204,0.0,0.147431,0.021111,0.0
815,27.166667,5,204.098542,73.412422,0.0,0.147153,0.02,0.0
816,27.2,5,204.101111,73.41386,0.0,0.146458,0.019514,0.0
817,27.233333,5,204.102222,73.414786,0.0,0.145972,0.022222,0.0
818,27.266667,5,204.101528,73.415234,0.0,0.143958,0.02375,0.0
819,27.3,5,204.437083,73.112062,0.0,0.143264,0.352361,0.015764
820,27.333333,5,204.793819,72.859852,0.0,0.143125,0.385625,0.017569
821,27.366667,5,205.151875,72.690996,0.0,0.143264,0.382361,0.017569
822,27.4,5,205.47375,72.599167,0.0,0.141944,0.379653,0.016667
823,27.433333,5,205.776319,72.588377,0.0,0.142014,0.316458,0.015347
824,27.466667,5,206.034861,72.617284,0.0,0.142569,0.290764,0.014236
825,27.5,5,206.217014,72.661116,0.0,0.142569,0.201875,0.007292
826,27.533333,5,206.329306,72.702292,0.0,0.140208,0.178542,0.003125
827,27.566667,5,206.382083,72.555239,0.0,0.140347,1.088472,0.037569
828,27.6,5,206.455208,72.688441,0.0,0.140833,2.924514,0.057639
829,27.633333,5,206.519861,72.670089,0.0,0.138125,4.697292,0.081389
830,27.666667,5,206.629861,72.590379,0.0,0.138125,6.577917,0.116458
831,27.7,5,206.739583,72.346072,0.0,0.139792,7.867917,0.125139
832,27.733333,5,207.558681,70.470622,0.0,0.137639,9.388403,0.148125
833,27.766667,5,209.193472,66.928725,0.0,0.135486,10.401042,0.235764
834,27.8,5,211.058333,62.601592,0.0,0.132222,10.685556,0.240833
835,27.833333,5,213.053889,57.508689,0.0,0.130486,10.559028,0.241736
836,27.866667,5,215.130625,52.529104,0.0,0.125972,9.838264,0.238611
837,27.9,5,217.080625,47.643046,0.0,0.034236,9.31875,0.243472
838,27.933333,5,219.474583,42.166552,0.0,0.000764,7.947847,0.235208
839,27.966667,5,222.096528,36.89761,0.0,0.0,6.741806,0.219653
840,28.0,6,224.348542,31.585241,0.0,0.0,6.132014,0.206111
841,28.033333,6,226.401181,26.909833,0.0,0.0,5.46625,0.193611
842,28.066667,6,228.201944,22.663613,0.0,0.0,4.934653,0.181042
843,28.1,6,229.836181,18.960091,0.0,0.0,4.383264,0.169792
844,28.133333,6,231.387708,15.732858,0.0,0.0,4.019583,0.161111
845,28.166667,6,232.586042,13.521756,0.0,0.0,3.470417,0.152014
846,28.2,6,233.741736,12.170868,0.0,0.0,3.263194,0.13125
847,28.233333,6,234.647639,11.671553,0.0,0.0,2.940486,0.09625
848,28.266667,6,235.371181,11.837121,0.0,0.0,2.772014,0.085764
849,28.3,6,236.044722,12.586482,0.0,0.0,2.691458,0.079861
850,28.333333,6,236.479514,13.706441,0.0,0.0,2.662014,0.072847
851,28.366667,6,236.936806,14.926678,0.0,0.000417,2.659236,0.069653
852,28.4,6,237.235972,16.303408,0.0,0.002083,2.608611,0.066111
853,28.433333,6,237.563264,17.744663,0.0,0.008264,2.728264,0.071667
854,28.466667,6,237.764653,19.141145,0.0,0.031111,2.731528,0.073194
855,28.5,6,237.908611,20.608796,0.0,0.152292,2.680903,0.072153
856,28.533333,6,237.828333,22.304325,0.0,0.264306,2.453889,0.066319
857,28.566667,6,237.679792,23.373998,0.0,0.261319,2.242708,0.064653
858,28.6,6,237.649653,25.210006,0.0,0.278125,2.179861,0.063611
859,28.633333,6,237.359792,26.089915,0.0,0.275139,1.526944,0.053542
860,28.666667,6,237.200486,26.654013,0.0,0.285,1.1125,0.035833
861,28.7,6,237.071736,26.882144,0.0,0.273333,0.470972,0.016806
862,28.733333,6,236.936389,27.105396,0.0,0.273333,0.160625,0.008125
863,28.766667,6,236.775486,27.413122,0.0,0.273333,0.167431,0.008264
864,28.8,6,236.625139,27.788785,0.0,0.273333,0.170486,0.008264
865,28.833333,6,236.556875,28.034987,0.0,0.274097,0.131736,0.004375
866,28.866667,6,236.548542,28.042126,0.0,0.274097,0.015556,0.0
867,28.9,6,236.548125,28.037191,0.0,0.274236,0.01375,0.0
868,28.933333,6,236.534167,28.05196,0.0,0.273542,0.018819,0.0
869,28.966667,6,236.527986,28.056687,0.0,0.273333,0.020625,0.0
870,29.0,6,236.531736,28.043787,0.0,0.273681,0.02125,0.000139
871,29.033333,6,236.516319,28.057389,0.0,0.272847,0.029028,0.000833
872,29.066667,6,236.516042,28.05135,0.0,0.273333,0.041944,0.000833
873,29.1,6,236.510833,28.058295,0.0,0.273542,0.032847,0.001111
874,29.133333,6,236.514167,28.05768,0.0,0.274583,0.046528,0.001111
875,29.166667,6,236.511042,28.057847,0.0,0.274167,0.036319,0.001319
876,29.2,6,236.505972,28.062759,0.0,0.273958,0.033542,0.001181
877,29.233333,6,236.503472,28.076789,0.0,0.274236,0.030972,0.000694
878,29.266667,6,236.500903,28.078231,0.0,0.274028,0.021042,0.000833
879,29.3,6,236.505208,28.076987,0.0,0.274306,0.008056,0.0
880,29.333333,6,236.506111,28.077662,0.0,0.274375,0.006042,6.9e-05
881,29.366667,6,236.510069,28.074512,0.0,0.274306,0.005486,0.0
882,29.4,6,236.50875,28.075613,0.0,0.274028,0.006458,0.0
883,29.433333,6,236.510417,28.075088,0.0,0.274306,0.003333,0.0
884,29.466667,6,236.509097,28.076086,0.0,0.274375,0.002569,0.0
885,29.5,6,236.5075,28.077474,0.0,0.274306,0.004514,6.9e-05
886,29.533333,6,236.502778,28.079646,0.0,0.273958,0.006528,0.0
887,29.566667,6,236.773958,26.340734,0.0,0.27125,0.354514,0.014167
888,29.6,6,236.749444,23.836337,0.0,0.267569,0.797014,0.013958
889,29.633333,6,236.445278,21.651031,0.0,0.027778,0.984306,0.013472
890,29.666667,6,236.001736,19.885815,0.0,0.005417,1.024236,0.013681
891,29.7,6,235.646319,18.79094,0.0,0.000486,0.741806,0.011181
892,29.733333,6,235.582292,18.58583,0.0,0.000486,0.182778,0.001944
893,29.766667,6,235.586111,18.913174,0.0,0.000486,0.184514,0.002153
894,29.8,6,235.813264,20.010686,0.0,0.004306,0.640764,0.011458
895,29.833333,6,236.299375,21.926402,0.0,0.024167,1.117917,0.015417
896,29.866667,6,236.494722,24.187424,0.0,0.267778,0.972292,0.016528
897,29.9,6,236.521528,26.660363,0.0,0.269931,0.826944,0.014653
898,29.933333,6,236.238819,28.418277,0.0,0.275625,0.365069,0.014861
899,29.966667,6,236.240069,28.4192,0.0,0.275556,0.004583,0.0
900,30.0,6,236.239653,28.41913,0.0,0.275556,0.000417,0.0
901,30.033333,6,236.239792,28.419124,0.0,0.275556,0.000139,0.0
902,30.066667,6,236.239097,28.419025,0.0,0.275486,0.000694,0.0
903,30.1,6,236.239861,28.419188,0.0,0.275556,0.002014,0.0
904,30.133333,6,236.238333,28.419164,0.0,0.275486,0.001528,0.0
905,30.166667,6,236.236458,28.419078,0.0,0.275208,0.002708,0.0
906,30.2,6,236.231597,28.419101,0.0,0.275139,0.00625,0.000278
907,30.233333,6,236.226944,28.419949,0.0,0.275069,0.007569,0.000347
908,30.266667,6,236.222083,28.419958,0.0,0.274861,0.013194,0.000764
909,30.3,6,236.217639,28.42152,0.0,0.274653,0.014861,0.000556
910,30.333333,6,236.216458,28.420677,0.0,0.274722,0.019236,0.000694
911,30.366667,6,236.215347,28.420666,0.0,0.274583,0.021528,0.000764
912,30.4,6,236.214444,28.426315,0.0,0.274722,0.027708,0.000833
913,30.433333,6,236.215694,28.423706,0.0,0.274583,0.025556,0.000972
914,30.466667,6,236.223819,28.403195,0.0,0.274861,0.032292,0.00125
915,30.5,6,236.235694,28.358984,0.0,0.274722,0.029931,0.000764
916,30.533333,6,236.253542,28.294691,0.0,0.275139,0.032708,0.000903
917,30.566667,6,236.272431,28.216662,0.0,0.275208,0.038056,0.001042
918,30.6,6,236.286458,28.187376,0.0,0.275139,0.042361,0.001042
919,30.633333,6,236.296181,28.116076,0.0,0.275278,0.040139,0.000972
920,30.666667,6,236.303611,28.108528,0.0,0.275347,0.033958,0.000833
921,30.7,6,236.307361,28.077365,0.0,0.275417,0.019028,0.000556
922,30.733333,6,236.307917,28.068125,0.0,0.275417,0.008194,0.000347
923,30.766667,6,236.306319,28.073841,0.0,0.275417,0.002708,6.9e-05
924,30.8,6,236.305278,28.080826,0.0,0.275417,0.006736,0.000278
925,30.833333,6,236.302014,28.097071,0.0,0.275417,0.006319,0.000208
926,30.866667,6,236.299375,28.111213,0.0,0.275486,0.006528,0.000278
927,30.9,6,236.29875,28.113743,0.0,0.275486,0.004097,6.9e-05
928,30.933333,6,236.300069,28.103729,0.0,0.275486,0.005486,6.9e-05
929,30.966667,6,236.580694,26.346324,0.0,0.27375,0.317431,0.013264
930,31.0,6,236.660972,23.528294,0.0,0.265764,0.893333,0.016458
931,31.033333,6,236.403889,21.039927,0.0,0.020486,1.112778,0.016319
932,31.066667,6,235.970417,19.200013,0.0,0.004861,1.054444,0.013681
933,31.1,6,235.702847,17.970442,0.0,0.000694,0.723264,0.012083
934,31.133333,6,235.658403,17.575173,0.0,0.000694,0.240833,0.001806
935,31.166667,6,235.785069,17.61697,0.0,0.000486,0.229028,0.001597
936,31.2,6,236.077639,18.318311,0.0,0.004514,0.574097,0.001597
937,31.233333,6,236.624931,19.694887,0.0,0.025903,1.012847,0.011181
938,31.266667,6,236.955,21.258124,0.0,0.266736,0.903125,0.013194
939,31.3,6,237.130069,22.835352,0.0,0.270903,0.738125,0.012569
940,31.333333,6,236.935208,24.081016,0.0,0.279167,0.33625,0.013056
941,31.366667,6,236.933958,24.100046,0.0,0.279653,0.013889,0.0
942,31.4,6,236.933125,24.11331,0.0,0.279653,0.004583,0.0
943,31.433333,6,236.930972,24.116804,0.0,0.279653,0.003125,0.0
944,31.466667,6,236.933403,24.118338,0.0,0.279931,0.009792,0.0
945,31.5,6,236.938333,24.107377,0.0,0.280069,0.016181,0.0
946,31.533333,6,236.922847,24.122882,0.0,0.28,0.017292,0.0
947,31.566667,6,236.907569,24.134657,0.0,0.280069,0.026389,0.0
948,31.6,6,236.888889,24.153226,0.0,0.280069,0.031597,0.0
949,31.633333,6,236.868958,24.169672,0.0,0.281389,0.038264,0.0
950,31.666667,6,236.84375,24.200669,0.0,0.281389,0.042986,6.9e-05
951,31.7,6,236.816875,24.235377,0.0,0.280903,0.045764,0.000139
952,31.733333,6,236.793819,24.277717,0.0,0.280625,0.04375,6.9e-05
953,31.766667,6,236.772153,24.323316,0.0,0.281458,0.040694,6.9e-05
954,31.8,6,236.754583,24.363538,0.0,0.281458,0.035764,0.0
955,31.833333,6,236.749444,24.375771,0.0,0.281667,0.026528,0.0
956,31.866667,6,236.750139,24.379874,0.0,0.281806,0.01875,0.0
957,31.9,6,236.755833,24.380593,0.0,0.281806,0.023333,0.0
958,31.933333,6,236.762222,24.374201,0.0,0.281736,0.023611,0.0
959,31.966667,6,236.766944,24.37787,0.0,0.282847,0.025694,0.0
960,32.0,6,236.763056,24.393467,0.0,0.282986,0.022222,0.0
961,32.033333,6,236.766597,24.391706,0.0,0.281944,0.025347,0.0
962,32.066667,6,236.772292,24.385749,0.0,0.282986,0.022778,0.0
963,32.1,6,236.774722,24.385417,0.0,0.282847,0.021319,0.0
964,32.133333,6,236.774514,24.385493,0.0,0.282153,0.024514,0.0
965,32.166667,6,236.778333,24.386091,0.0,0.282847,0.026597,0.0
966,32.2,6,236.780833,24.385199,0.0,0.28375,0.02375,0.0
967,32.233333,6,236.779444,24.390494,0.0,0.285139,0.024722,0.0
968,32.266667,6,236.780139,24.396562,0.0,0.286736,0.029167,0.0
969,32.3,6,236.782778,24.398492,0.0,0.287847,0.028194,0.0
970,32.333333,6,236.784375,24.39592,0.0,0.288681,0.026042,0.0
971,32.366667,6,236.783125,24.403486,0.0,0.289028,0.024722,0.0
972,32.4,6,236.785417,24.406472,0.0,0.288889,0.026181,0.0
973,32.433333,6,236.785764,24.404257,0.0,0.287153,0.031458,0.0
974,32.466667,6,236.78625,24.408929,0.0,0.286667,0.027014,0.0
975,32.5,6,236.787361,24.408162,0.0,0.286181,0.026944,0.0
976,32.533333,6,236.788819,24.406572,0.0,0.286806,0.027569,0.0
977,32.566667,6,236.7875,24.407006,0.0,0.287153,0.025903,0.0
978,32.6,6,236.784028,24.416334,0.0,0.287222,0.029167,0.0
979,32.633333,6,236.783403,24.413295,0.0,0.287639,0.030625,0.0
980,32.666667,6,236.781736,24.422393,0.0,0.287917,0.030833,0.0
981,32.7,6,236.783889,24.418418,0.0,0.287639,0.031458,0.0
982,32.733333,6,236.786111,24.419347,0.0,0.287639,0.027778,0.0
983,32.766667,6,236.788611,24.422452,0.0,0.288333,0.031806,0.0
984,32.8,6,236.790625,24.424441,0.0,0.289861,0.033403,0.0
985,32.833333,6,236.793333,24.422404,0.0,0.29,0.031458,0.0
986,32.866667,6,236.739028,24.407486,0.0,0.283403,0.150694,0.0
987,32.9,6,236.739167,24.405072,0.0,0.283194,0.019167,0.0
988,32.933333,6,236.746389,24.398377,0.0,0.282986,0.030278,0.0
989,32.966667,6,236.755903,24.398533,0.0,0.285694,0.037292,0.0
990,33.0,6,236.756389,24.399789,0.0,0.285556,0.032292,0.0
991,33.033333,6,236.756875,24.400025,0.0,0.285139,0.030486,0.0
992,33.066667,6,236.757222,24.397255,0.0,0.284931,0.033264,0.0
993,33.1,6,236.764653,24.392479,0.0,0.286111,0.039097,0.0
994,33.133333,6,236.764444,24.391462,0.0,0.284722,0.034375,0.0
995,33.166667,6,236.762847,24.396065,0.0,0.285,0.039236,0.0
996,33.2,6,236.76375,24.38969,0.0,0.283333,0.036319,0.0
997,33.233333,6,236.761042,24.398658,0.0,0.282708,0.038542,0.0
998,33.266667,6,236.770625,24.385141,0.0,0.283056,0.052083,0.0
999,33.3,6,236.98125,23.791617,0.0,0.285278,0.249792,0.009167
1000,33.333333,6,237.151875,23.346393,0.0,0.286597,0.223264,0.009097
1001,33.366667,6,237.350417,22.967846,0.0,0.287431,0.238958,0.009375
1002,33.4,6,237.499028,22.760275,0.0,0.284236,0.23875,0.009167
1003,33.433333,6,237.690208,22.573499,0.0,0.286458,0.218681,0.0075
1004,33.466667,6,237.822778,22.50855,0.0,0.285486,0.191042,0.006736
1005,33.5,6,237.929375,22.476437,0.0,0.284514,0.153819,0.001389
1006,33.533333,6,237.940208,22.491646,0.0,0.282778,0.096806,0.000208
1007,33.566667,6,238.000486,22.432759,0.0,0.285694,0.089722,0.0
1008,33.6,6,238.013681,22.445246,0.0,0.286667,0.070833,0.0
1009,33.633333,6,238.037222,22.431092,0.0,0.287778,0.053819,0.0
1010,33.666667,6,238.001319,22.480005,0.0,0.285625,0.074931,0.0
1011,33.7,6,238.021458,22.644671,0.0,0.292083,0.640278,0.023264
1012,33.733333,6,237.997014,22.397927,0.0,0.280764,1.733611,0.053472
1013,33.766667,6,237.982708,22.514287,0.0,0.288403,2.601111,0.065
1014,33.8,6,237.637222,22.463639,0.0,0.283542,3.494653,0.076875
1015,33.833333,6,237.421597,22.358145,0.0,0.284653,3.903264,0.082292
1016,33.866667,6,237.03875,22.101418,0.0,0.272847,4.523958,0.099167
1017,33.9,6,236.612014,22.304243,0.0,0.273819,4.941181,0.097292
1018,33.933333,6,236.001181,22.228965,0.0,0.265694,5.335833,0.100556
1019,33.966667,6,235.351042,21.993368,0.0,0.256944,5.581528,0.108889
1020,34.0,7,234.4425,21.416768,0.0,0.243611,5.820625,0.112778
1021,34.033333,7,233.43625,21.192405,0.0,0.202778,5.830972,0.114861
1022,34.066667,7,232.192014,21.129988,0.0,0.050417,5.833125,0.115972
1023,34.1,7,230.640833,21.479801,0.0,0.009653,5.606736,0.123403
1024,34.133333,7,229.052986,22.361305,0.0,0.002361,5.301736,0.126042
1025,34.166667,7,227.544167,24.024539,0.0,0.000208,5.199514,0.140972
1026,34.2,7,225.069792,27.06928,0.0,0.0,5.282153,0.143542
1027,34.233333,7,223.441875,29.63535,0.0,0.0,4.182778,0.141319
1028,34.266667,7,221.778194,32.642405,0.0,0.0,4.182847,0.172778
1029,34.3,7,220.194792,35.82865,0.0,0.0,4.145069,0.190486
1030,34.333333,7,218.458611,39.520896,0.0,0.0,4.202847,0.214167
1031,34.366667,7,216.770139,43.136251,0.0,0.0,4.144167,0.185972
1032,34.4,7,214.925208,47.163459,0.0,0.000625,4.434236,0.223264
1033,34.433333,7,213.140486,51.250597,0.0,0.001319,4.423194,0.220139
1034,34.466667,7,211.230278,55.186116,0.0,0.005208,4.716875,0.227153
1035,34.5,7,209.291042,59.460206,0.0,0.064097,4.893264,0.230833
1036,34.533333,7,207.001528,63.90913,0.0,0.144583,4.997014,0.237569
1037,34.566667,7,204.642569,67.955437,0.0,0.147778,5.016319,0.233056
1038,34.6,7,202.456806,72.394075,0.0,0.155833,5.214375,0.240764
1039,34.633333,7,200.308819,75.810681,0.0,0.151389,4.883403,0.218264
1040,34.666667,7,198.374583,79.363061,0.0,0.156389,4.705625,0.1425
1041,34.7,7,197.521181,80.295583,0.0,0.161181,3.509931,0.088542
1042,34.733333,7,197.175069,80.559437,0.0,0.159097,2.917917,0.084792
1043,34.766667,7,196.86625,80.666803,0.0,0.161042,2.471181,0.078194
1044,34.8,7,196.539722,80.963721,0.0,0.159375,2.129722,0.073125
1045,34.833333,7,196.379167,81.041936,0.0,0.162431,1.62125,0.064931
1046,34.866667,7,196.293819,80.972993,0.0,0.162847,0.967292,0.038264
1047,34.9,7,196.254028,80.956369,0.0,0.160208,0.365764,0.008194
1048,34.933333,7,196.242014,80.961582,0.0,0.159792,0.027569,0.0
1049,34.966667,7,196.237778,80.956746,0.0,0.159931,0.041181,0.0
1050,35.0,7,196.228403,80.951752,0.0,0.159792,0.053958,0.0
1051,35.033333,7,196.211806,80.94661,0.0,0.159653,0.053264,0.0
1052,35.066667,7,196.196736,80.937917,0.0,0.159375,0.060764,6.9e-05
1053,35.1,7,196.172153,80.938373,0.0,0.158819,0.055694,0.000139
1054,35.133333,7,196.154722,80.930073,0.0,0.158819,0.058542,0.000139
1055,35.166667,7,196.131389,80.927987,0.0,0.15875,0.0575,0.000347
1056,35.2,7,196.110972,80.926002,0.0,0.158542,0.05625,6.9e-05
1057,35.233333,7,196.095208,80.924729,0.0,0.158472,0.051736,0.0
1058,35.266667,7,196.091042,80.927943,0.0,0.158611,0.042639,0.0
1059,35.3,7,196.094236,80.921072,0.0,0.158264,0.038056,0.0
1060,35.333333,7,196.095,80.921348,0.0,0.158264,0.035486,0.0
1061,35.366667,7,196.093681,80.923147,0.0,0.158403,0.041181,0.0
1062,35.4,7,196.095764,80.921179,0.0,0.158403,0.032639,0.0
1063,35.433333,7,196.094167,80.92351,0.0,0.158333,0.031458,0.0
1064,35.466667,7,196.093264,80.924456,0.0,0.158542,0.032986,0.0
1065,35.5,7,196.093889,80.92179,0.0,0.158611,0.031597,6.9e-05
1066,35.533333,7,196.092431,80.925225,0.0,0.158611,0.034375,0.0
1067,35.566667,7,196.093681,80.92521,0.0,0.158472,0.032083,6.9e-05
1068,35.6,7,196.097569,80.919132,0.0,0.158264,0.036667,6.9e-05
1069,35.633333,7,196.095347,80.924529,0.0,0.158264,0.033056,6.9e-05
1070,35.666667,7,196.09375,80.922532,0.0,0.158403,0.033542,6.9e-05
1071,35.7,7,196.095347,80.921918,0.0,0.158542,0.031736,6.9e-05
1072,35.733333,7,196.093611,80.923925,0.0,0.158264,0.032292,6.9e-05
1073,35.766667,7,196.091944,80.926623,0.0,0.158264,0.029722,6.9e-05
1074,35.8,7,196.089583,80.928484,0.0,0.157986,0.031944,6.9e-05
1075,35.833333,7,196.087847,80.93055,0.0,0.157986,0.027431,6.9e-05
1076,35.866667,7,196.087431,80.932588,0.0,0.158056,0.025694,0.0
1077,35.9,7,196.085208,80.933801,0.0,0.158194,0.03,6.9e-05
1078,35.933333,7,196.08125,80.938417,0.0,0.158472,0.027014,6.9e-05
1079,35.966667,7,196.080139,80.937578,0.0,0.158819,0.028056,0.0
1080,36.0,7,196.0775,80.941985,0.0,0.159236,0.028472,0.0
1081,36.033333,7,196.078819,80.942991,0.0,0.159167,0.027153,0.0
1082,36.066667,7,196.077083,80.944696,0.0,0.159167,0.024931,0.0
1083,36.1,7,196.074236,80.947732,0.0,0.159375,0.021319,0.0
1084,36.133333,7,196.072569,80.952155,0.0,0.159444,0.025694,0.0
1085,36.166667,7,196.073681,80.951315,0.0,0.159514,0.023472,0.0
1086,36.2,7,196.069792,80.957521,0.0,0.159861,0.022083,0.0
1087,36.233333,7,196.068958,80.957359,0.0,0.160069,0.022639,0.0
1088,36.266667,7,196.067153,80.959373,0.0,0.160347,0.020417,0.0
1089,36.3,7,196.065069,80.963035,0.0,0.160556,0.020278,0.0
1090,36.333333,7,196.068125,80.961138,0.0,0.160486,0.022361,0.0
1091,36.366667,7,196.066944,80.963221,0.0,0.160694,0.020903,0.0
1092,36.4,7,196.063889,80.966873,0.0,0.160486,0.02,0.0
1093,36.433333,7,196.063472,80.968131,0.0,0.160972,0.020139,0.0
1094,36.466667,7,196.065,80.965657,0.0,0.160417,0.024444,0.0
1095,36.5,7,196.065764,80.967836,0.0,0.160694,0.021042,0.0
1096,36.533333,7,196.067917,80.966522,0.0,0.160972,0.020208,0.0
1097,36.566667,7,196.065278,80.969544,0.0,0.161319,0.020694,0.0
1098,36.6,7,196.065486,80.970673,0.0,0.161458,0.018125,0.0
1099,36.633333,7,196.06625,80.970722,0.0,0.161875,0.019375,0.0
1100,36.666667,7,196.066111,80.97238,0.0,0.162014,0.016528,0.0
1101,36.7,7,196.065417,80.972356,0.0,0.162431,0.018056,0.0
1102,36.733333,7,196.062292,80.975399,0.0,0.162569,0.022847,0.0
1103,36.766667,7,196.059167,80.978855,0.0,0.162708,0.019792,0.0
1104,36.8,7,196.058264,80.977357,0.0,0.162778,0.018819,0.0
1105,36.833333,7,196.055417,80.979541,0.0,0.162917,0.020486,0.0
1106,36.866667,7,196.05375,80.979933,0.0,0.162917,0.019861,0.0
1107,36.9,7,196.053681,80.979761,0.0,0.162708,0.018958,0.0
1108,36.933333,7,196.053264,80.981377,0.0,0.162917,0.016944,0.0
1109,36.966667,7,196.049028,80.984428,0.0,0.162847,0.019792,0.0
1110,37.0,7,196.047569,80.986516,0.0,0.163264,0.021181,0.0
1111,37.033333,7,196.044306,80.989639,0.0,0.163264,0.017014,0.0
