frame,seconds,scene,mean_luma,stddev_luma,dark_fraction_le_5,white_fraction_ge_250,previous_frame_mad,changed_fraction_gt_8
740,24.666667,5,203.640417,73.687864,0.0,0.136181,0.022986,0.0
741,24.7,5,203.654792,73.688474,0.0,0.136597,0.025903,0.0
742,24.733333,5,203.650417,73.689468,0.0,0.137014,0.019514,0.0
743,24.766667,5,203.656667,73.690569,0.0,0.137014,0.019583,0.0
744,24.8,5,203.641528,73.690934,0.0,0.136806,0.021389,0.0
745,24.833333,5,203.655625,73.691805,0.0,0.137292,0.022986,0.0
746,24.866667,5,203.652847,73.692949,0.0,0.137847,0.015833,0.0
747,24.9,5,203.658403,73.694452,0.0,0.138125,0.019028,0.0
748,24.933333,5,203.644514,73.696067,0.0,0.137917,0.020556,0.0
749,24.966667,5,203.657431,73.696428,0.0,0.138472,0.020833,0.0
750,25.0,5,203.653958,73.697108,0.0,0.138333,0.015694,0.0
751,25.033333,5,203.656875,73.696962,0.0,0.138542,0.017639,0.0
752,25.066667,5,203.643264,73.697366,0.0,0.138403,0.021944,0.0
753,25.1,5,203.656181,73.697698,0.0,0.138611,0.022639,0.0
754,25.133333,5,203.653681,73.69926,0.0,0.138819,0.014722,0.0
755,25.166667,5,203.657361,73.699067,0.0,0.138958,0.016597,0.0
756,25.2,5,203.644583,73.699948,0.0,0.138681,0.019583,0.0
757,25.233333,5,203.658333,73.700276,0.0,0.138819,0.019444,0.0
758,25.266667,5,203.654931,73.700817,0.0,0.139514,0.013264,0.0
759,25.3,5,203.659653,73.701217,0.0,0.139236,0.013333,0.0
760,25.333333,5,203.645069,73.701432,0.0,0.139097,0.019722,0.0
761,25.366667,5,203.660417,73.702573,0.0,0.140278,0.018819,0.0
762,25.4,5,203.655486,73.702862,0.0,0.140556,0.011597,0.0
763,25.433333,5,203.657986,73.702573,0.0,0.140764,0.013194,0.0
764,25.466667,5,203.646389,73.703094,0.0,0.141111,0.016458,0.0
765,25.5,5,203.661319,73.704168,0.0,0.142153,0.017292,0.0
766,25.533333,5,203.657153,73.704097,0.0,0.142708,0.010556,0.0
767,25.566667,5,203.660347,73.70429,0.0,0.143264,0.009444,0.0
768,25.6,5,203.647361,73.70436,0.0,0.142986,0.014514,0.0
769,25.633333,5,203.659514,73.704559,0.0,0.143403,0.016319,0.0
770,25.666667,5,203.656181,73.704167,0.0,0.143403,0.009028,0.0
771,25.7,5,203.658333,73.704036,0.0,0.143333,0.010486,0.0
772,25.733333,5,203.644722,73.70384,0.0,0.143333,0.015694,0.0
773,25.766667,5,203.656944,73.703444,0.0,0.143333,0.016806,0.0
774,25.8,5,203.654236,73.703806,0.0,0.143333,0.009514,0.0
775,25.833333,5,203.656875,73.703967,0.0,0.143264,0.007083,0.0
776,25.866667,5,203.642083,73.703876,0.0,0.143264,0.015764,0.0
777,25.9,5,203.655486,73.702912,0.0,0.143264,0.018819,0.0
778,25.933333,5,203.653958,73.704288,0.0,0.143264,0.010278,0.0
779,25.966667,5,203.656319,73.703721,0.0,0.143264,0.011528,0.0
780,26.0,5,203.643194,73.703496,0.0,0.143194,0.017847,0.0
781,26.033333,5,203.656944,73.704339,0.0,0.143333,0.01875,0.0
782,26.066667,5,203.656736,73.704824,0.0,0.143333,0.010069,0.0
783,26.1,5,203.657639,73.703701,0.0,0.143056,0.009097,0.0
784,26.133333,5,203.645972,73.704173,0.0,0.143056,0.014028,0.0
785,26.166667,5,203.657014,73.704013,0.0,0.143611,0.014236,0.0
786,26.2,5,203.654583,73.70446,0.0,0.143889,0.008958,0.0
787,26.233333,5,203.6575,73.704565,0.0,0.143611,0.009028,0.0
788,26.266667,5,203.643889,73.703808,0.0,0.143264,0.014861,0.0
789,26.3,5,203.657986,73.704539,0.0,0.143819,0.016319,0.0
790,26.333333,5,203.653264,73.70337,0.0,0.143819,0.008056,0.0
791,26.366667,5,203.656319,73.703586,0.0,0.143472,0.009306,0.0
792,26.4,5,203.643056,73.704629,0.0,0.143194,0.016458,0.0
793,26.433333,5,203.659236,73.705562,0.0,0.144236,0.018264,0.0
794,26.466667,5,203.655486,73.706378,0.0,0.143611,0.012361,0.0
795,26.5,5,203.657361,73.706207,0.0,0.143611,0.008403,0.0
796,26.533333,5,203.645556,73.706182,0.0,0.142639,0.014028,0.0
797,26.566667,5,203.658403,73.706829,0.0,0.143194,0.016597,0.0
798,26.6,5,203.656319,73.707203,0.0,0.143889,0.010833,0.0
799,26.633333,5,203.659514,73.707126,0.0,0.143333,0.011667,0.0
800,26.666667,5,203.643194,73.705295,0.0,0.1425,0.017708,0.0
801,26.7,5,203.65875,73.706276,0.0,0.143125,0.022222,0.0
802,26.733333,5,203.653889,73.706283,0.0,0.143681,0.014167,0.0
803,26.766667,5,203.657153,73.705858,0.0,0.142708,0.011736,0.0
804,26.8,5,203.64125,73.704797,0.0,0.142153,0.018403,0.0
805,26.833333,5,203.657292,73.706594,0.0,0.143056,0.019653,0.0
806,26.866667,5,203.653958,73.706722,0.0,0.142986,0.013472,0.0
807,26.9,5,203.658542,73.706616,0.0,0.143611,0.012778,0.0
808,26.933333,5,203.642986,73.706481,0.0,0.142153,0.019444,0.0
809,26.966667,5,203.660417,73.707616,0.0,0.142083,0.023125,0.0
810,27.0,5,203.652847,73.706336,0.0,0.138472,0.020486,0.0
811,27.033333,5,203.659375,73.708746,0.0,0.138958,0.017778,0.0
812,27.066667,5,203.640764,73.707063,0.0,0.136944,0.025278,0.0
813,27.1,5,203.660764,73.710389,0.0,0.137639,0.027083,0.0
814,27.133333,5,203.650694,73.707985,0.0,0.137361,0.024375,0.0
815,27.166667,5,203.654444,73.707518,0.0,0.138333,0.02125,0.0
816,27.2,5,203.637083,73.70565,0.0,0.137014,0.024167,0.0
817,27.233333,5,203.657292,73.708795,0.0,0.138819,0.026597,0.0
818,27.266667,5,203.651875,73.709033,0.0,0.137292,0.021806,0.0
819,27.3,5,203.974306,73.390364,0.0,0.138889,0.338403,0.016389
820,27.333333,5,204.382639,73.066255,0.0,0.137083,0.449028,0.018611
821,27.366667,5,204.78875,72.878726,0.0,0.138403,0.418472,0.018819
822,27.4,5,205.140764,72.785834,0.0,0.137083,0.390069,0.018194
823,27.433333,5,205.449306,72.772675,0.0,0.137569,0.323681,0.016319
824,27.466667,5,205.687639,72.799014,0.0,0.136806,0.285556,0.014236
825,27.5,5,205.894861,72.850591,0.0,0.138542,0.219861,0.009167
826,27.533333,5,206.006042,72.893211,0.0,0.136944,0.150486,0.001042
827,27.566667,5,206.081597,72.742563,0.0,0.138125,1.061944,0.039097
828,27.6,5,206.123194,72.890752,0.0,0.136736,2.867014,0.057292
829,27.633333,5,206.21375,72.876926,0.0,0.135833,4.628889,0.081389
830,27.666667,5,206.323472,72.771748,0.0,0.137986,6.477917,0.116667
831,27.7,5,206.427222,72.538135,0.0,0.138958,7.770694,0.124236
832,27.733333,5,207.269583,70.640513,0.0,0.135972,9.305833,0.1475
833,27.766667,5,208.831389,67.164982,0.0,0.135486,10.301667,0.232569
834,27.8,5,210.858403,62.743676,0.0,0.127083,10.668819,0.238542
835,27.833333,5,212.882222,57.586294,0.0,0.13,10.552569,0.241806
836,27.866667,5,215.0575,52.567123,0.0,0.126111,9.868056,0.239792
837,27.9,5,217.017431,47.669745,0.0,0.017569,9.312986,0.243542
838,27.933333,5,219.426736,42.168436,0.0,0.000208,7.879861,0.233958
839,27.966667,5,222.003056,36.890092,0.0,0.0,6.679097,0.217222
840,28.0,6,224.337569,31.586889,0.0,0.0,6.123958,0.206111
841,28.033333,6,226.392153,26.914554,0.0,0.0,5.412222,0.192014
842,28.066667,6,228.197639,22.669322,0.0,0.0,4.884236,0.179514
843,28.1,6,229.841042,18.96974,0.0,0.0,4.325069,0.168611
844,28.133333,6,231.322431,15.773135,0.0,0.0,3.941389,0.160069
845,28.166667,6,232.647778,13.522372,0.0,0.0,3.458681,0.150417
846,28.2,6,233.756528,12.209412,0.0,0.0,3.184722,0.124028
847,28.233333,6,234.65625,11.703224,0.0,0.0,2.905972,0.095278
848,28.266667,6,235.390139,11.840415,0.0,0.0,2.731667,0.083194
849,28.3,6,235.974583,12.638694,0.0,0.0,2.62,0.075069
850,28.333333,6,236.503056,13.679501,0.0,0.0,2.650833,0.072708
851,28.366667,6,236.866181,14.952065,0.0,0.000486,2.587014,0.069097
852,28.4,6,237.179722,16.289296,0.0,0.001458,2.583264,0.065417
853,28.433333,6,237.461528,17.819451,0.0,0.005764,2.720833,0.071042
854,28.466667,6,237.721597,19.163784,0.0,0.03,2.775347,0.073681
855,28.5,6,237.888125,20.631514,0.0,0.165972,2.692639,0.074306
856,28.533333,6,237.763333,22.347417,0.0,0.263889,2.456181,0.067431
857,28.566667,6,237.60125,23.526,0.0,0.258194,2.291944,0.066458
858,28.6,6,237.527917,25.424232,0.0,0.278958,2.219028,0.063542
859,28.633333,6,237.236597,26.235561,0.0,0.276736,1.615625,0.059167
860,28.666667,6,237.052847,26.856862,0.0,0.282847,1.104722,0.035556
861,28.7,6,236.901875,27.112833,0.0,0.282083,0.467917,0.01875
862,28.733333,6,236.748819,27.33748,0.0,0.278125,0.169306,0.008125
863,28.766667,6,236.608194,27.641936,0.0,0.280556,0.194236,0.00875
864,28.8,6,236.438403,28.062902,0.0,0.281319,0.183125,0.008958
865,28.833333,6,236.337778,28.370328,0.0,0.280903,0.127292,0.005833
866,28.866667,6,236.323681,28.375229,0.0,0.277222,0.024931,0.0
867,28.9,6,236.336667,28.364218,0.0,0.278542,0.027431,0.0
868,28.933333,6,236.333472,28.363588,0.0,0.278194,0.01625,0.0
869,28.966667,6,236.333472,28.362158,0.0,0.279236,0.014861,0.0
870,29.0,6,236.320417,28.376038,0.0,0.278542,0.024444,0.000347
871,29.033333,6,236.310347,28.374588,0.0,0.278542,0.025903,0.000972
872,29.066667,6,236.30125,28.374976,0.0,0.278264,0.035903,0.000833
873,29.1,6,236.303403,28.369924,0.0,0.278889,0.042431,0.001181
874,29.133333,6,236.293472,28.385564,0.0,0.279236,0.051458,0.001181
875,29.166667,6,236.288681,28.385879,0.0,0.279306,0.043542,0.001389
876,29.2,6,236.284583,28.384806,0.0,0.279167,0.040208,0.001111
877,29.233333,6,236.283403,28.388122,0.0,0.279028,0.029097,0.000625
878,29.266667,6,236.288056,28.383332,0.0,0.279167,0.027153,0.001042
879,29.3,6,236.285764,28.384007,0.0,0.278819,0.005764,0.0
880,29.333333,6,236.288681,28.381754,0.0,0.279028,0.007222,6.9e-05
881,29.366667,6,236.289653,28.381893,0.0,0.278819,0.007222,0.000139
882,29.4,6,236.292986,28.378575,0.0,0.278819,0.006111,0.000208
883,29.433333,6,236.29375,28.377822,0.0,0.278819,0.002292,0.0
884,29.466667,6,236.292778,28.378471,0.0,0.278819,0.002361,0.0
885,29.5,6,236.289653,28.381876,0.0,0.278819,0.006042,0.000208
886,29.533333,6,236.288542,28.382815,0.0,0.278889,0.010556,0.000139
887,29.566667,6,236.534583,26.744764,0.0,0.269514,0.328958,0.014028
888,29.6,6,236.588194,24.031967,0.0,0.267569,0.896528,0.016667
889,29.633333,6,236.359444,21.778145,0.0,0.02625,1.000417,0.014722
890,29.666667,6,235.911736,19.980402,0.0,0.004861,1.056597,0.014236
891,29.7,6,235.578819,19.002687,0.0,0.000972,0.678611,0.010208
892,29.733333,6,235.443194,18.677719,0.0,0.000278,0.292431,0.001667
893,29.766667,6,235.494792,19.101577,0.0,0.000833,0.270903,0.002083
894,29.8,6,235.769236,20.209761,0.0,0.004653,0.691667,0.011667
895,29.833333,6,236.1875,22.092755,0.0,0.027361,1.081597,0.016181
896,29.866667,6,236.37125,24.414797,0.0,0.268403,1.014583,0.017639
897,29.9,6,236.312986,27.098694,0.0,0.269861,0.882708,0.017986
898,29.933333,6,236.011944,28.795088,0.0,0.279444,0.367986,0.014583
899,29.966667,6,236.012292,28.794083,0.0,0.278819,0.004653,0.0
900,30.0,6,236.011319,28.793987,0.0,0.27875,0.001806,0.0
901,30.033333,6,236.011528,28.793981,0.0,0.27875,0.000486,0.0
902,30.066667,6,236.010208,28.793705,0.0,0.278542,0.001875,0.0
903,30.1,6,236.010764,28.793886,0.0,0.278542,0.00125,0.0
904,30.133333,6,236.01,28.793871,0.0,0.278542,0.001458,0.0
905,30.166667,6,236.008472,28.794214,0.0,0.278264,0.00375,0.0
906,30.2,6,236.004097,28.794549,0.0,0.278125,0.007153,0.000347
907,30.233333,6,235.997361,28.796245,0.0,0.278056,0.010208,0.000486
908,30.266667,6,235.989514,28.796491,0.0,0.277847,0.016181,0.000764
909,30.3,6,235.984375,28.800679,0.0,0.277639,0.019722,0.000694
910,30.333333,6,235.982292,28.80048,0.0,0.277778,0.023889,0.000694
911,30.366667,6,235.980208,28.799712,0.0,0.277569,0.028194,0.000833
912,30.4,6,235.978681,28.80617,0.0,0.277639,0.03375,0.000903
913,30.433333,6,235.980833,28.80424,0.0,0.277569,0.031597,0.000903
914,30.466667,6,235.986944,28.789593,0.0,0.277847,0.03625,0.00125
915,30.5,6,235.999444,28.745079,0.0,0.277708,0.033611,0.000903
916,30.533333,6,236.015764,28.690036,0.0,0.278056,0.035764,0.000903
917,30.566667,6,236.035486,28.612442,0.0,0.278194,0.041806,0.001181
918,30.6,6,236.048681,28.585924,0.0,0.278125,0.043611,0.001111
919,30.633333,6,236.058194,28.520611,0.0,0.278264,0.039514,0.000833
920,30.666667,6,236.065278,28.509013,0.0,0.278333,0.033056,0.000833
921,30.7,6,236.068889,28.482053,0.0,0.278403,0.020139,0.000694
922,30.733333,6,236.068889,28.475072,0.0,0.278403,0.00875,0.000347
923,30.766667,6,236.06875,28.476577,0.0,0.278403,0.003194,6.9e-05
924,30.8,6,236.067083,28.486646,0.0,0.278403,0.005972,0.000278
925,30.833333,6,236.064792,28.501214,0.0,0.278403,0.006736,0.000208
926,30.866667,6,236.062292,28.515925,0.0,0.278472,0.006667,0.000278
927,30.9,6,236.063542,28.515494,0.0,0.278472,0.005972,0.000139
928,30.933333,6,236.064861,28.507569,0.0,0.278472,0.004236,6.9e-05
929,30.966667,6,236.403958,26.618995,0.0,0.269444,0.390069,0.014583
930,31.0,6,236.500208,23.760638,0.0,0.267222,0.920556,0.018264
931,31.033333,6,236.294722,21.242805,0.0,0.028333,1.107569,0.017639
932,31.066667,6,235.845208,19.308878,0.0,0.004514,1.122986,0.014514
933,31.1,6,235.627361,18.17339,0.0,0.001181,0.650903,0.011736
934,31.133333,6,235.563333,17.721061,0.0,0.000139,0.284583,0.001806
935,31.166667,6,235.690694,17.826779,0.0,0.000764,0.2475,0.001458
936,31.2,6,236.014375,18.530306,0.0,0.004514,0.603542,0.001736
937,31.233333,6,236.501597,19.904853,0.0,0.027847,0.989444,0.011875
938,31.266667,6,236.841111,21.508849,0.0,0.268056,0.946042,0.013681
939,31.3,6,236.953472,23.251692,0.0,0.269931,0.793472,0.016042
940,31.333333,6,236.715208,24.484277,0.0,0.273125,0.321597,0.013125
941,31.366667,6,236.712639,24.503346,0.0,0.273403,0.012292,0.0
942,31.4,6,236.713403,24.518083,0.0,0.273403,0.010486,0.0
943,31.433333,6,236.70875,24.526978,0.0,0.273472,0.005625,0.0
944,31.466667,6,236.725139,24.500508,0.0,0.273958,0.021528,0.0
945,31.5,6,236.718889,24.507697,0.0,0.273681,0.013472,0.0
946,31.533333,6,236.708819,24.506836,0.0,0.273403,0.021458,0.0
947,31.566667,6,236.680833,24.534461,0.0,0.272708,0.033264,0.0
948,31.6,6,236.679861,24.520932,0.0,0.277292,0.050417,0.0
949,31.633333,6,236.655556,24.552658,0.0,0.276944,0.037917,0.0
950,31.666667,6,236.638403,24.57057,0.0,0.277222,0.046736,0.0
951,31.7,6,236.593194,24.63175,0.0,0.275486,0.051458,0.000139
952,31.733333,6,236.583611,24.653118,0.0,0.277917,0.051111,6.9e-05
953,31.766667,6,236.550486,24.714232,0.0,0.277708,0.046597,0.000417
954,31.8,6,236.532222,24.755486,0.0,0.278889,0.040347,0.0
955,31.833333,6,236.510625,24.805376,0.0,0.279861,0.034375,0.0
956,31.866667,6,236.528125,24.772925,0.0,0.282222,0.035556,0.0
957,31.9,6,236.526597,24.787354,0.0,0.282361,0.026111,0.0
958,31.933333,6,236.523194,24.775635,0.0,0.282847,0.030069,0.0
959,31.966667,6,236.502569,24.807296,0.0,0.279931,0.030208,0.0
960,32.0,6,236.530625,24.779229,0.0,0.281389,0.038056,0.0
961,32.033333,6,236.534861,24.787971,0.0,0.281667,0.027986,0.0
962,32.066667,6,236.537153,24.784863,0.0,0.281875,0.018403,0.0
963,32.1,6,236.510556,24.80756,0.0,0.280347,0.038264,0.0
964,32.133333,6,236.538542,24.778873,0.0,0.281944,0.039097,0.0
965,32.166667,6,236.532569,24.787924,0.0,0.281806,0.028194,0.0
966,32.2,6,236.545486,24.787405,0.0,0.281736,0.031944,0.0
967,32.233333,6,236.513889,24.80842,0.0,0.278958,0.043542,0.0
968,32.266667,6,236.543125,24.789911,0.0,0.279792,0.039097,0.0
969,32.3,6,236.539306,24.803687,0.0,0.280486,0.025208,0.0
970,32.333333,6,236.549306,24.800449,0.0,0.286736,0.028056,0.0
971,32.366667,6,236.523958,24.838671,0.0,0.286597,0.033958,0.0
972,32.4,6,236.537361,24.810501,0.0,0.285694,0.031319,0.0
973,32.433333,6,236.534583,24.830594,0.0,0.286458,0.029583,0.0
974,32.466667,6,236.541042,24.821996,0.0,0.287292,0.024792,0.0
975,32.5,6,236.513889,24.838097,0.0,0.285139,0.046042,0.0
976,32.533333,6,236.543472,24.828169,0.0,0.285972,0.045139,0.0
977,32.566667,6,236.534167,24.829657,0.0,0.286458,0.027222,0.0
978,32.6,6,236.543611,24.827142,0.0,0.286319,0.025417,0.0
979,32.633333,6,236.512292,24.845307,0.0,0.283681,0.043681,0.0
980,32.666667,6,236.537986,24.823571,0.0,0.289028,0.040417,0.0
981,32.7,6,236.534306,24.831853,0.0,0.288958,0.024792,0.0
982,32.733333,6,236.538958,24.828579,0.0,0.288194,0.027292,0.0
983,32.766667,6,236.520556,24.859553,0.0,0.287292,0.032292,0.0
984,32.8,6,236.541806,24.825363,0.0,0.289028,0.036111,0.0
985,32.833333,6,236.531875,24.836011,0.0,0.289514,0.033819,0.0
986,32.866667,6,236.539653,24.823356,0.0,0.288264,0.02625,0.0
987,32.9,6,236.516181,24.849746,0.0,0.286806,0.034306,0.0
988,32.933333,6,236.544514,24.826886,0.0,0.287847,0.052361,0.0
989,32.966667,6,236.534444,24.829436,0.0,0.288056,0.034931,0.0
990,33.0,6,236.540694,24.817719,0.0,0.288472,0.039028,0.0
991,33.033333,6,236.513125,24.843624,0.0,0.283194,0.045069,0.0
992,33.066667,6,236.542222,24.81285,0.0,0.288194,0.048264,0.0
993,33.1,6,236.529444,24.82079,0.0,0.287222,0.039722,0.0
994,33.133333,6,236.539583,24.80257,0.0,0.2875,0.037639,0.0
995,33.166667,6,236.514722,24.833718,0.0,0.285764,0.040833,0.0
996,33.2,6,236.539236,24.801663,0.0,0.288056,0.045486,0.0
997,33.233333,6,236.525139,24.814642,0.0,0.286597,0.039097,0.0
998,33.266667,6,236.544444,24.80736,0.0,0.288403,0.049861,0.0
999,33.3,6,236.686875,24.281447,0.0,0.286389,0.216736,0.008819
1000,33.333333,6,236.932292,23.677027,0.0,0.288889,0.274444,0.010694
1001,33.366667,6,237.124514,23.281084,0.0,0.287708,0.253472,0.009931
1002,33.4,6,237.335833,23.022501,0.0,0.28875,0.246597,0.009236
1003,33.433333,6,237.486875,22.890857,0.0,0.286667,0.223403,0.008542
1004,33.466667,6,237.648681,22.785722,0.0,0.290347,0.187917,0.005903
1005,33.5,6,237.737292,22.767928,0.0,0.288125,0.144861,0.001944
1006,33.533333,6,237.788542,22.735058,0.0,0.288611,0.088611,6.9e-05
1007,33.566667,6,237.787847,22.75602,0.0,0.286875,0.07625,0.0
1008,33.6,6,237.831528,22.712578,0.0,0.290208,0.072569,0.0
1009,33.633333,6,237.827431,22.731754,0.0,0.287847,0.061458,0.0
1010,33.666667,6,237.833056,22.725583,0.0,0.288819,0.053819,0.0
1011,33.7,6,237.808125,22.953992,0.0,0.295278,0.641458,0.024653
1012,33.733333,6,237.796319,22.654766,0.0,0.274514,1.783889,0.050694
1013,33.766667,6,237.788333,22.793482,0.0,0.290208,2.583542,0.06625
1014,33.8,6,237.456528,22.690932,0.0,0.286181,3.549028,0.077014
1015,33.833333,6,237.230278,22.59592,0.0,0.282569,3.951111,0.083403
1016,33.866667,6,236.860069,22.360678,0.0,0.272708,4.557569,0.098958
1017,33.9,6,236.398889,22.552077,0.0,0.273264,4.959931,0.099792
1018,33.933333,6,235.821181,22.457037,0.0,0.265764,5.383542,0.102431
1019,33.966667,6,235.246667,22.121448,0.0,0.25875,5.590347,0.107292
1020,34.0,7,234.356736,21.455685,0.0,0.243611,5.852014,0.114653
1021,34.033333,7,233.4025,21.198649,0.0,0.202639,5.807431,0.116458
1022,34.066667,7,232.165833,21.162175,0.0,0.052361,5.824583,0.116181
1023,34.1,7,230.683681,21.463823,0.0,0.009722,5.584097,0.12375
1024,34.133333,7,229.091389,22.349487,0.0,0.0025,5.253542,0.124792
1025,34.166667,7,227.505903,24.066302,0.0,0.0,5.137153,0.14125
1026,34.2,7,225.100625,27.060264,0.0,0.0,5.224028,0.139444
1027,34.233333,7,223.472917,29.629191,0.0,0.0,4.134792,0.135
1028,34.266667,7,221.806181,32.564737,0.0,0.0,4.121736,0.147569
1029,34.3,7,220.140486,35.823556,0.0,0.0,4.144167,0.197014
1030,34.333333,7,218.535,39.509953,0.0,0.0,4.216875,0.209028
1031,34.366667,7,216.814583,43.135392,0.0,0.0,4.143333,0.188681
1032,34.4,7,214.99375,47.100588,0.0,0.000556,4.425833,0.222917
1033,34.433333,7,213.166806,51.251151,0.0,0.001389,4.445278,0.220347
1034,34.466667,7,211.241875,55.21906,0.0,0.006528,4.758403,0.230278
1035,34.5,7,209.224236,59.501203,0.0,0.05875,4.922639,0.230486
1036,34.533333,7,206.980417,63.898803,0.0,0.149028,5.031319,0.238889
1037,34.566667,7,204.588542,67.959819,0.0,0.148056,5.047292,0.234514
1038,34.6,7,202.337847,72.417773,0.0,0.156597,5.234861,0.242778
1039,34.633333,7,200.200903,75.865715,0.0,0.151736,4.93625,0.215625
1040,34.666667,7,198.197014,79.440068,0.0,0.155833,4.766111,0.141806
1041,34.7,7,197.384722,80.371599,0.0,0.161458,3.554653,0.088403
1042,34.733333,7,197.010903,80.629613,0.0,0.158125,2.991597,0.086319
1043,34.766667,7,196.684792,80.76199,0.0,0.160417,2.536806,0.078264
1044,34.8,7,196.343056,81.05259,0.0,0.159653,2.209236,0.074097
1045,34.833333,7,196.137153,81.143615,0.0,0.157083,1.649375,0.066667
1046,34.866667,7,196.050694,81.068833,0.0,0.161389,0.986875,0.039792
1047,34.9,7,196.033264,81.049221,0.0,0.159236,0.356736,0.008125
1048,34.933333,7,196.030278,81.044232,0.0,0.159306,0.040069,0.0
1049,34.966667,7,196.033889,81.036069,0.0,0.160139,0.043333,0.0
1050,35.0,7,196.000139,81.040473,0.0,0.159028,0.053472,0.0
1051,35.033333,7,196.005972,81.02293,0.0,0.159375,0.058889,0.0
1052,35.066667,7,195.980069,81.01551,0.0,0.158889,0.055208,6.9e-05
1053,35.1,7,195.966319,81.006067,0.0,0.158889,0.055278,0.000139
1054,35.133333,7,195.919861,81.012063,0.0,0.158819,0.064792,0.000139
1055,35.166667,7,195.925139,80.99827,0.0,0.158681,0.064583,0.000208
1056,35.2,7,195.894653,81.000455,0.0,0.158681,0.054931,0.000347
1057,35.233333,7,195.883611,80.994225,0.0,0.158542,0.050486,0.0
1058,35.266667,7,195.855069,81.006856,0.0,0.158472,0.045069,0.0
1059,35.3,7,195.879306,80.994439,0.0,0.158472,0.039375,0.0
1060,35.333333,7,195.873125,80.998704,0.0,0.158333,0.027569,0.0
1061,35.366667,7,195.87875,80.995061,0.0,0.158333,0.029792,0.0
1062,35.4,7,195.850833,81.011185,0.0,0.158264,0.038889,0.0
1063,35.433333,7,195.875069,80.997926,0.0,0.158333,0.042569,6.9e-05
1064,35.466667,7,195.870347,81.001163,0.0,0.158333,0.02625,0.0
1065,35.5,7,195.874444,80.998034,0.0,0.158264,0.027708,0.0
1066,35.533333,7,195.847986,81.014293,0.0,0.158125,0.037708,0.0
1067,35.566667,7,195.843333,81.018538,0.0,0.157986,0.028819,6.9e-05
1068,35.6,7,195.866181,81.003144,0.0,0.157986,0.039375,6.9e-05
1069,35.633333,7,195.859306,81.00619,0.0,0.157917,0.027708,6.9e-05
1070,35.666667,7,195.864861,81.001726,0.0,0.157986,0.029306,6.9e-05
1071,35.7,7,195.8375,81.020296,0.0,0.157917,0.035972,6.9e-05
1072,35.733333,7,195.837292,81.02134,0.0,0.157986,0.029514,6.9e-05
1073,35.766667,7,195.832778,81.02554,0.0,0.158125,0.026458,0.000139
1074,35.8,7,195.831042,81.025153,0.0,0.158056,0.024236,6.9e-05
1075,35.833333,7,195.828681,81.028102,0.0,0.158056,0.024722,6.9e-05
1076,35.866667,7,195.827569,81.029828,0.0,0.158056,0.023472,0.0
1077,35.9,7,195.825903,81.029899,0.0,0.158056,0.028611,6.9e-05
1078,35.933333,7,195.825903,81.029894,0.0,0.158056,0.025694,6.9e-05
1079,35.966667,7,195.825625,81.030633,0.0,0.158056,0.025833,0.0
1080,36.0,7,195.849167,81.020533,0.0,0.158056,0.036042,0.0
1081,36.033333,7,195.842292,81.026539,0.0,0.158056,0.021042,0.0
1082,36.066667,7,195.847917,81.025243,0.0,0.158056,0.020486,0.0
1083,36.1,7,195.826597,81.036401,0.0,0.157986,0.029097,0.0
1084,36.133333,7,195.822917,81.0395,0.0,0.157986,0.020347,0.0
1085,36.166667,7,195.820972,81.043064,0.0,0.158056,0.019583,0.0
1086,36.2,7,195.822083,81.0421,0.0,0.158194,0.02,0.0
1087,36.233333,7,195.820625,81.045448,0.0,0.158264,0.020625,0.0
1088,36.266667,7,195.818958,81.046694,0.0,0.158333,0.017778,0.0
1089,36.3,7,195.816319,81.05292,0.0,0.158472,0.01875,0.0
1090,36.333333,7,195.817569,81.052914,0.0,0.158681,0.017778,0.0
1091,36.366667,7,195.816111,81.055991,0.0,0.158819,0.019653,0.0
1092,36.4,7,195.815417,81.057405,0.0,0.158819,0.02,0.0
1093,36.433333,7,195.813611,81.060233,0.0,0.158889,0.017361,0.0
1094,36.466667,7,195.811458,81.062075,0.0,0.159167,0.019514,0.0
1095,36.5,7,195.810417,81.064105,0.0,0.159306,0.019931,0.0
1096,36.533333,7,195.807292,81.06628,0.0,0.159306,0.018125,0.0
1097,36.566667,7,195.806111,81.066944,0.0,0.159583,0.019236,0.0
1098,36.6,7,195.805764,81.068915,0.0,0.159722,0.015625,0.0
1099,36.633333,7,195.804792,81.070328,0.0,0.159861,0.015278,0.0
1100,36.666667,7,195.805069,81.068147,0.0,0.16,0.016111,0.0
1101,36.7,7,195.804306,81.0679,0.0,0.160139,0.015764,0.0
1102,36.733333,7,195.804097,81.068742,0.0,0.160278,0.013681,0.0
1103,36.766667,7,195.805069,81.067241,0.0,0.160417,0.015556,0.0
1104,36.8,7,195.802847,81.069236,0.0,0.160486,0.014861,0.0
1105,36.833333,7,195.800903,81.070958,0.0,0.160486,0.016111,0.0
1106,36.866667,7,195.79875,81.072515,0.0,0.160694,0.013819,0.0
1107,36.9,7,195.797153,81.073318,0.0,0.160833,0.014375,0.0
1108,36.933333,7,195.796944,81.073586,0.0,0.161042,0.012986,0.0
1109,36.966667,7,195.797222,81.073883,0.0,0.161181,0.012639,0.0
1110,37.0,7,195.797222,81.074768,0.0,0.161319,0.011944,0.0
1111,37.033333,7,195.796319,81.073627,0.0,0.161389,0.012431,0.0
